framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,num_slots,moe_tp_size,moe_ep_size,distribution,latency
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,3072,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.07334997755140199
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,6144,7168,2048,8,256,256,1,16,power_law_1.2,0.1155397727660054
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8192,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.09475395517343183
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4096,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.07961742673201655
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,20480,7168,2048,8,256,256,1,16,power_law_1.01,0.22643966947128003
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,6144,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.09300150659036872
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,8192,7168,2048,8,256,256,1,16,power_law_1.2,0.13803610456591942
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,12288,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.10710082047444357
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8192,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.1053586942892285
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,12288,7168,2048,8,256,256,1,16,power_law_1.2,0.20154550689540543
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16384,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.13107684404577338
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,32768,7168,2048,8,256,256,1,16,power_law_1.01,0.3663023872349594
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,12288,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.1345938780330817
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,16384,7168,2048,8,256,256,1,16,power_law_1.2,0.21832326285500292
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,20480,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.15536843819424975
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16384,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.15481122767295782
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,20480,7168,2048,8,256,256,1,16,power_law_1.2,0.2507604702561587
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,20480,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.17179436997409367
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32768,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.22168081408924523
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,65536,7168,2048,8,256,256,1,16,power_law_1.01,0.6359624851083456
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,32768,7168,2048,8,256,256,1,16,power_law_1.2,0.4722585322530436
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32768,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.23592034783203025
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,65536,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.3874821031429682
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,65536,7168,2048,8,256,256,1,16,power_law_1.2,0.796938586713354
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,65536,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.4070570184102597
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.017017017711292583
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.017023069434376193
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.034046138868752386
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.06809227773750477
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.13618455547500954
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.2723691109500191
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,48,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.02868763447220069
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,64,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.03302764310222558
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,80,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.03518446572760804
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,96,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.03446307365882314
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,128,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.03508579867079265
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,160,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.03593721726339596
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,192,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.035537224263667025
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,256,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.03616689394047607
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,320,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.0369206905600414
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,384,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.038326321192412964
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.02243956435810433
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,512,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.03861809434042402
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.022866233189712787
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.045732466379425574
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,768,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.041515336619799476
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.09146493275885115
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1024,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.043344704984111464
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.1829298655177023
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,1,7168,2048,8,256,256,1,32,power_law_1.01,0.029009454900568183
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,2,7168,2048,8,256,256,1,32,power_law_1.01,0.029336474319819415
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.3658597310354046
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1536,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.04921098434026066
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,4,7168,2048,8,256,256,1,32,power_law_1.01,0.029501872161923903
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,48,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.07416115721045555
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,8,7168,2048,8,256,256,1,32,power_law_1.01,0.05900374432384781
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,64,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.07547692556168946
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2048,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.05228962468281167
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,16,7168,2048,8,256,256,1,32,power_law_1.01,0.11800748864769561
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,80,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.07732689838942584
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,32,7168,2048,8,256,256,1,32,power_law_1.01,0.23601497729539123
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,96,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.05921360127098605
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,48,7168,2048,8,256,256,1,32,power_law_1.01,0.02692449519088856
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,128,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.05577048715187322
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,3072,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.06099305494731285
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,64,7168,2048,8,256,256,1,32,power_law_1.01,0.027570904187315573
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,160,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.0549448898535748
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,80,7168,2048,8,256,256,1,32,power_law_1.01,0.027669199078326268
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,192,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.05772673250884013
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,96,7168,2048,8,256,256,1,32,power_law_1.01,0.028982208356179734
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4096,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.0721797484824603
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,256,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.05906302650791168
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,128,7168,2048,8,256,256,1,32,power_law_1.01,0.02751055511391643
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.0172823277386752
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,320,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.060620566917740426
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,160,7168,2048,8,256,256,1,32,power_law_1.01,0.02815239726815946
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.017603602945168283
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,384,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.05879441405318702
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,192,7168,2048,8,256,256,1,32,power_law_1.01,0.028912063173086228
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.017822772849273076
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,6144,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.07545022223916152
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,256,7168,2048,8,256,256,1,32,power_law_1.01,0.029927463727549515
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,512,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.060490278240443486
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.03564554569854615
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,320,7168,2048,8,256,256,1,32,power_law_1.01,0.029564781917562146
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,768,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.06349150633548171
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.0712910913970923
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,384,7168,2048,8,256,256,1,32,power_law_1.01,0.02945473617756922
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.1425821827941846
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1024,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.06528111835900717
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,48,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.021569533604865455
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,512,7168,2048,8,256,256,1,32,power_law_1.01,0.029283641646999994
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8192,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.09586342946035575
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,64,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.02585808223357165
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1536,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.0671392820282016
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,768,7168,2048,8,256,256,1,32,power_law_1.01,0.0317841601044034
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,80,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.0279060969477217
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,1024,7168,2048,8,256,256,1,32,power_law_1.01,0.03130697020756696
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,96,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.02799949943970338
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2048,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.07121928137480761
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,128,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.02686082996733055
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,1536,7168,2048,8,256,256,1,32,power_law_1.01,0.0387936905871404
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,160,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.027245959520878053
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,3072,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.07731537764210877
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,192,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.027866545563715674
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,2048,7168,2048,8,256,256,1,32,power_law_1.01,0.04488462630757621
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,12288,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.11294361995587934
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,256,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.02614204315337212
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,320,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.02651670341453018
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4096,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.08244784574827257
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,3072,7168,2048,8,256,256,1,32,power_law_1.01,0.05522422842126541
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,384,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.027420284151949047
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,512,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.027729988879617463
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,4096,7168,2048,8,256,256,1,32,power_law_1.01,0.0643216782762194
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,768,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.028360573972233818
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,6144,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.09627351797818179
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1024,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.029082700451413604
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16384,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.1386737869985735
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1536,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.03118433551632576
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,6144,7168,2048,8,256,256,1,32,power_law_1.01,0.0770716022561785
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8192,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.10995770468915582
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2048,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.03474710930385561
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,3072,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.033570391319683666
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,8192,7168,2048,8,256,256,1,32,power_law_1.01,0.0914409888474111
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4096,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.04289778788447582
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,20480,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.18990275907751003
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,12288,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.13275143733914516
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,12288,7168,2048,8,256,256,1,32,power_law_1.01,0.11228089764404879
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,6144,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.04761235672046652
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8192,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.051096750821578725
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16384,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.1527765847332007
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,16384,7168,2048,8,256,256,1,32,power_law_1.01,0.130659302224316
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32768,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.3053316117252264
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,12288,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.06372422087895825
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,20480,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.17295713509211816
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,20480,7168,2048,8,256,256,1,32,power_law_1.01,0.14651498165279098
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16384,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.07123683666819726
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,20480,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.08887530653119816
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,32768,7168,2048,8,256,256,1,32,power_law_1.01,0.26267898822165114
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32768,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.2435533877800169
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,65536,7168,2048,8,256,256,1,16,power_law_1.2_eplb,0.7102764882031339
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32768,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.13902663940175938
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,65536,7168,2048,8,256,256,1,32,power_law_1.01,0.4429854798026976
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,65536,7168,2048,8,256,288,1,16,power_law_1.2_eplb,0.4225403808884585
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,65536,7168,2048,8,256,256,1,32,power_law_1.01_eplb,0.25543983249247376
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.018266764554110436
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.018536370033351006
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.018756897517491985
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.03751379503498397
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16,7168,2048,8,256,288,1,32,power_law_1.01_eplb,0.07502759006996794
