framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,16384,0.014967837685846763
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,10240,0.019859998417384506
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,10240,0.06923912031153376
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,12288,0.01128011109472222
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,8192,0.016019787280795512
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,8192,0.05707562638711284
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,10240,0.00943624779915995
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,7168,0.014100173860186945
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,7168,0.050885755291469256
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,8192,0.007592384503597677
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,6144,0.012181110869330365
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,6144,0.0443836458454398
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,7168,0.006670452855816542
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,5120,0.010262935108424479
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,6144,0.005748521208035406
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,51200,0.04631351371040537
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,5120,0.03789960228149196
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,4096,0.00834632855931319
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,4096,0.03144814258283332
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,5120,0.004826589560254271
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,3584,0.007389046060697152
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,4096,0.003904657912473135
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,3584,0.003443692088582568
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,3072,0.006432912936838444
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,3072,0.02506503207403324
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,3072,0.002982726264692
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,2560,0.005478646687471731
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,2560,0.02192780162302309
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,3584,0.028244079892824996
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,2048,0.004527718934126435
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,65536,0.05922055677934128
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,2048,0.018868580708641468
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,1536,0.00358369930647431
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,2560,0.0025217604408014323
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,1536,0.015950022352692345
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,1024,0.0026580646857694503
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,1536,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,1024,0.01205808652853914
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,768,0.0022128874101955865
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,2048,0.0020607946169108643
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,768,0.010173072746111782
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,1024,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,768,0.002202544042680785
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,512,0.00840735593583528
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,256,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,512,0.002562835825961981
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,256,0.006576179303289465
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,128,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,256,0.0029381283148929363
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,128,0.005821664360386998
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,64,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2049,128,128,0.0034000151848396203
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,32,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,64,0.005486965788677023
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,65536,0.20164857800021274
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,128,32,0.005148703040498655
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,51200,0.15766248871924737
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,16384,0.05084058154481716
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,16384,0.18154289064284554
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,51200,0.5584957712127265
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,12288,0.03827402277487388
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,10240,0.031991030716630404
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,12288,0.13720654287559667
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,8192,0.025708423195372088
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,10240,0.11504277571001759
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,7168,0.022567367519700402
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,8192,0.09288493156998104
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,128,512,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,7168,0.081809846482274
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,5120,0.01628625448097405
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,5120,0.0596752242833478
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,6144,0.07073906159377469
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,4096,0.013146703807820646
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,3584,0.011577435741117277
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,4096,0.04862371614045838
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,3072,0.010008735867463942
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,3072,0.03759741147406472
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,2560,0.008440953410440957
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,65536,0.7137207440961792
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,2048,0.006874797520165345
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,2560,0.032103667696364926
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,1536,0.0053119619171502425
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,1536,0.02122567817131995
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,6144,0.019426588597838492
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,1024,0.003757741963376313
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,768,0.002989711410639683
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,1024,0.015966864040305208
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,512,0.002241474053685081
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,768,0.013509039580876833
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,512,0.010567327443727405
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,256,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,128,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,256,0.008039487855923034
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,64,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,128,0.006533805325639698
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,64,32,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,64,0.0060398290807974556
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,65536,0.3536127288526381
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,32,0.005665357546372837
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,51200,0.2763825170594174
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,2048,0.026636679554354108
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,65536,1.2251007890468797
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,16384,0.08882431183014561
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,51200,0.9580499189729723
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,12288,0.06675907921055464
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,10240,0.05572663658020581
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,16384,0.3095140762949761
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,8192,0.04469442610221588
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,10240,0.19508202005975217
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,12288,0.2332238797378342
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,7168,0.03917847046012355
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,8192,0.15694450618661335
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,6144,0.03366268148144106
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,5120,0.028147159967762188
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,7168,0.1378785600630314
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,6144,0.1188157585040419
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,4096,0.022632108536818872
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,64,3584,0.04310601233683813
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,5120,0.09975802723742096
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,4096,0.0807092677204397
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,3072,0.017118003600944693
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,3584,0.07119072709274915
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,3072,0.06167876501768411
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,2560,0.014361666754785772
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,2048,0.0116062937720562
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,2048,0.04269536438046042
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,1536,0.008852874827028635
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,1536,0.03325289667719361
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,1024,0.006104462651737468
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,1024,0.023916287898034072
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,768,0.004735438967088652
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,768,0.019364166134378646
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,512,0.003377378627270026
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,512,0.015083735368320179
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,256,0.0020694099579998833
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,2560,0.05217749520218725
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,256,0.010402900492798206
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,128,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,64,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,128,0.007613716990667449
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,64,0.006357383240077789
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,32,0.002
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2049,32,32,0.005324024142640981
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2049,32,3584,0.019874886467825547
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,16384,0.7512183624146817
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,51200,1.2892213933816694
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,16384,0.39261413433192577
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,12288,0.5535013395346985
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,51200,2.3779087987676943
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,12288,0.291692892996574
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,10240,0.45354155047406586
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,10240,0.2332787850569676
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,10240,0.20190695970099337
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,8192,0.3537290355350172
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,8192,0.20125624950203175
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,12288,0.2282727795019401
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,7168,0.30847853258704494
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,7168,0.16996125599221842
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,16384,0.2960271780426632
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,6144,0.27768097827530347
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,6144,0.15920376115448967
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,8192,0.16512088500672314
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,5120,0.20771568666507317
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,5120,0.12101941785847077
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,7168,0.1515560246955254
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,4096,0.1865397511486469
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,4096,0.10488545276936768
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,6144,0.1317280483751497
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,3584,0.15273109670876162
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,3584,0.09254617203476481
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,5120,0.11919357175801922
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,3072,0.1287835526883648
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,3072,0.08131699748360025
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,4096,0.10800482472355959
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,2560,0.10667018149284253
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,2560,0.06647379732358645
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,3584,0.09782237688503807
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,2048,0.08625381879431916
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,2048,0.053102036399822056
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,2560,0.07843632901977128
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,1536,0.065913691928598
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,1536,0.0422589117649988
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,3072,0.08402592063727078
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,1024,0.04629866913824926
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,1024,0.032008260463973634
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,1024,0.0554708596731521
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,768,0.03629447842386395
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,768,0.028898910717655647
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,1536,0.05845032853755074
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,512,0.02632022286570792
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,512,0.025780303208444214
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,512,0.046577344032472365
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,256,0.01957648747198905
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,256,0.022282296282060753
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,768,0.047813527883318545
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,128,0.016813550631450035
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,128,0.021028844678978927
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,2048,0.07040421865366052
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,64,0.01600582594531475
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,64,0.020877088813306632
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,65536,32,0.015839417775472
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,65536,32,0.020979975209091634
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,128,0.047531593235128906
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,256,0.047060659460527725
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,51200,65536,1.3127685708974053
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,51200,65536,2.319168127373649
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,51200,51200,1.0343660365707914
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,51200,51200,1.8056087828327099
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,51200,16384,0.568768881297639
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,51200,16384,0.30218095586673044
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,51200,16384,0.23714664933782392
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,51200,12288,0.4214654210819856
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,51200,12288,0.22579486113324307
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,51200,12288,0.18228664196626054
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,51200,10240,0.380370588000956
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,51200,10240,0.2066024370568082
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,51200,10240,0.15998074280223387
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,51200,8192,0.2973447293376357
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,51200,8192,0.1803180730951053
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,65536,51200,0.9620759664950636
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,51200,7168,0.2513123539293018
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,51200,7168,0.13591240447308314
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,51200,8192,0.1302410696889916
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,51200,6144,0.21984783333997296
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,51200,6144,0.13754118612726743
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,2048,51200,7168,0.12000600832311144
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,2048,51200,5120,0.18352934610124025
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,2048,51200,5120,0.10699739853066156
