framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,topk,num_experts,moe_ep_size,distribution,latency
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,1536,7168,8,256,64,balanced,0.0206303998827934
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,1536,7168,8,256,64,balanced,0.0955424010753631
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,1536,7168,8,256,64,balanced,0.1913856029510498
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,1536,7168,8,256,64,balanced,0.0202304005622863
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,1536,7168,8,256,64,balanced,0.068476802110672
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,1536,7168,8,256,64,balanced,0.1910688042640686
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,1536,7168,8,256,64,balanced,0.1603296041488647
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,2048,7168,8,256,64,balanced,0.0219456002116203
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,2048,7168,8,256,64,balanced,0.222377610206604
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,2048,7168,8,256,64,balanced,0.2505919933319092
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,2048,7168,8,256,64,balanced,0.0217087998986244
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,2048,7168,8,256,64,balanced,0.12324800491333
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,2048,7168,8,256,64,balanced,0.24937920570373534
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,2048,7168,8,256,64,balanced,0.0223008006811141
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,2048,7168,8,256,64,balanced,0.0863712012767791
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,2048,7168,8,256,64,balanced,0.2507872104644775
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,2048,7168,8,256,64,balanced,0.2058527946472167
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,3072,7168,8,256,64,balanced,0.0251103997230529
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,3072,7168,8,256,64,balanced,0.3291775941848754
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,3072,7168,8,256,64,balanced,0.3705951929092407
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,3072,7168,8,256,64,balanced,0.025203201174736
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,3072,7168,8,256,64,balanced,0.1764863967895507
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,3072,7168,8,256,64,balanced,0.370412802696228
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,3072,7168,8,256,64,balanced,0.0258080005645751
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,3072,7168,8,256,64,balanced,0.1231680035591125
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,3072,7168,8,256,64,balanced,0.3702559947967529
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,3072,7168,8,256,64,balanced,0.2986975908279419
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,4096,7168,8,256,64,balanced,0.028188800811767497
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,4096,7168,8,256,64,balanced,0.4428160190582275
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,4096,7168,8,256,64,balanced,0.4978432178497314
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,4096,7168,8,256,64,balanced,0.0279199987649917
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,4096,7168,8,256,64,balanced,0.23113598823547357
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,4096,7168,8,256,64,balanced,0.49686717987060547
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,4096,7168,8,256,64,balanced,0.027647998929023702
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,4096,7168,8,256,64,balanced,0.1589727997779846
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,4096,7168,8,256,64,balanced,0.49726719856262214
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,4096,7168,8,256,64,balanced,0.3883903980255127
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,6144,7168,8,256,64,balanced,0.0345279991626739
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,6144,7168,8,256,64,balanced,0.6693024158477783
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,6144,7168,8,256,64,balanced,0.7528223991394043
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,6144,7168,8,256,64,balanced,0.0337024003267288
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,6144,7168,8,256,64,balanced,0.3393824100494385
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,6144,7168,8,256,64,balanced,0.7539775848388672
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,6144,7168,8,256,64,balanced,0.0343712002038955
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,6144,7168,8,256,64,balanced,0.2323999881744384
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,6144,7168,8,256,64,balanced,0.7527391910552979
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,6144,7168,8,256,64,balanced,0.5744959831237793
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,8192,7168,8,256,64,balanced,0.0403903990983963
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,8192,7168,8,256,64,balanced,0.9023903846740724
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,8192,7168,8,256,64,balanced,1.0111040115356444
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,8192,7168,8,256,64,balanced,0.0397184014320373
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,8192,7168,8,256,64,balanced,0.4565536022186279
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,8192,7168,8,256,64,balanced,1.013030433654785
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,8192,7168,8,256,64,balanced,0.0400287985801696
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,8192,7168,8,256,64,balanced,0.3039936065673828
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,8192,7168,8,256,64,balanced,1.0093119621276856
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,8192,7168,8,256,64,balanced,0.7525824069976806
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,12288,7168,8,256,64,balanced,0.0529439985752105
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,12288,7168,8,256,64,balanced,1.3709856033325196
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,12288,7168,8,256,64,balanced,1.5290271759033205
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,12288,7168,8,256,64,balanced,0.054009598493576005
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,12288,7168,8,256,64,balanced,0.6918303966522218
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,12288,7168,8,256,64,balanced,1.5267583847045898
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,12288,7168,8,256,64,balanced,0.0528800010681152
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,12288,7168,8,256,64,balanced,0.4489888191223145
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,12288,7168,8,256,64,balanced,1.5265791893005372
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,12288,7168,8,256,64,balanced,1.1243583679199218
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,16384,7168,8,256,64,balanced,0.0645695984363556
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,16384,7168,8,256,64,balanced,1.8334144592285155
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,16384,7168,8,256,64,balanced,2.044339179992676
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,16384,7168,8,256,64,balanced,0.0653855979442596
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,16384,7168,8,256,64,balanced,0.9331711769104003
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,16384,7168,8,256,64,balanced,2.047603225708008
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,16384,7168,8,256,64,balanced,0.0648576021194458
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,16384,7168,8,256,64,balanced,0.5970304012298584
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,16384,7168,8,256,64,balanced,2.0439552307128905
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,16384,7168,8,256,64,balanced,1.4935551643371583
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,20480,7168,8,256,64,balanced,0.07725392661400238
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,20480,7168,8,256,64,balanced,2.2986605470436174
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,20480,7168,8,256,64,balanced,2.5610701385616976
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,20480,7168,8,256,64,balanced,0.0780149761012674
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,20480,7168,8,256,64,balanced,1.1708566993217895
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,20480,7168,8,256,64,balanced,2.5665897123180526
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,20480,7168,8,256,64,balanced,0.07791212871386083
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,20480,7168,8,256,64,balanced,0.7461186362479751
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,20480,7168,8,256,64,balanced,2.5625294671185306
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,20480,7168,8,256,64,balanced,1.8612104150592559
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,32768,7168,8,256,64,balanced,0.11524800062179559
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,32768,7168,8,256,64,balanced,3.7004577636718756
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,32768,7168,8,256,64,balanced,4.12580795288086
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,32768,7168,8,256,64,balanced,0.114460802078247
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,32768,7168,8,256,64,balanced,1.8952959060668944
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,32768,7168,8,256,64,balanced,4.125683212280274
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,32768,7168,8,256,64,balanced,0.11515519618988028
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,32768,7168,8,256,64,balanced,1.2033184051513672
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,32768,7168,8,256,64,balanced,4.122137451171875
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,32768,7168,8,256,64,balanced,2.958543968200684
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,65536,7168,8,256,64,balanced,0.2162368059158325
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,65536,7168,8,256,64,balanced,7.415010833740235
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,65536,7168,8,256,64,balanced,8.319932556152343
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,65536,7168,8,256,64,balanced,0.2163392066955566
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,65536,7168,8,256,64,balanced,3.819401550292969
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,65536,7168,8,256,64,balanced,8.31030731201172
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,65536,7168,8,256,64,balanced,0.215830397605896
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,65536,7168,8,256,64,balanced,2.2898399353027346
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,65536,7168,8,256,64,balanced,8.327008056640626
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,65536,7168,8,256,64,balanced,5.82360954284668
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,1,7168,8,256,2,balanced,0.0064479999244213
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,1,7168,8,256,2,balanced,0.0080384001135826
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,2,7168,8,256,2,balanced,0.0128959998488426
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,2,7168,8,256,2,balanced,0.0160768002271652
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,4,7168,8,256,2,balanced,0.0133471995592117
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,4,7168,8,256,2,balanced,0.0168351992964744
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,8,7168,8,256,2,balanced,0.0150591999292373
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,8,7168,8,256,2,balanced,0.0170975998044013
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,16,7168,8,256,2,balanced,0.0147775992751121
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,16,7168,8,256,2,balanced,0.0171936005353927
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,32,7168,8,256,2,balanced,0.0147136002779006
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,32,7168,8,256,2,balanced,0.0173439994454383
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,48,7168,8,256,2,balanced,0.01502180421578708
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,48,7168,8,256,2,balanced,0.0176924635651082
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,64,7168,8,256,2,balanced,0.015180799365043598
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,64,7168,8,256,2,balanced,0.0178719997406005
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,80,7168,8,256,2,balanced,0.015175038311055957
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,80,7168,8,256,2,balanced,0.018019028695272405
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,96,7168,8,256,2,balanced,0.0151712000370025
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,96,7168,8,256,2,balanced,0.0181183993816375
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,128,7168,8,256,2,balanced,0.015007999539375299
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,128,7168,8,256,2,balanced,0.0174623996019363
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,160,7168,8,256,2,balanced,0.014883199334144498
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,160,7168,8,256,2,balanced,0.0180992007255554
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,192,7168,8,256,2,balanced,0.0151040002703666
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,192,7168,8,256,2,balanced,0.0181280001997947
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,256,7168,8,256,2,balanced,0.0150527998805046
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,256,7168,8,256,2,balanced,0.0179455995559692
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,320,7168,8,256,2,balanced,0.0150368005037307
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,320,7168,8,256,2,balanced,0.0181823998689651
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,384,7168,8,256,2,balanced,0.0149984002113342
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,384,7168,8,256,2,balanced,0.0188319995999336
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,512,7168,8,256,2,balanced,0.0150687992572784
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,512,7168,8,256,2,balanced,0.0199487999081611
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,768,7168,8,256,2,balanced,0.0160479992628097
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,768,7168,8,256,2,balanced,0.0210592001676559
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,1024,7168,8,256,2,balanced,0.0180224001407623
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,1024,7168,8,256,2,balanced,0.0231552004814147
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,1536,7168,8,256,2,balanced,0.0198367998003959
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,1536,7168,8,256,2,balanced,0.0334304004907608
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,2048,7168,8,256,2,balanced,0.0215744003653526
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,2048,7168,8,256,2,balanced,0.0353632003068924
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,3072,7168,8,256,2,balanced,0.0264319986104965
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,3072,7168,8,256,2,balanced,0.049558401107788
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,4096,7168,8,256,2,balanced,0.0321056008338928
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,4096,7168,8,256,2,balanced,0.057065600156784
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,6144,7168,8,256,2,balanced,0.0423776000738143
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,6144,7168,8,256,2,balanced,0.08461760282516481
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,8192,7168,8,256,2,balanced,0.0516384005546569
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,8192,7168,8,256,2,balanced,0.1063712000846862
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,12288,7168,8,256,2,balanced,0.0700703978538513
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,12288,7168,8,256,2,balanced,0.1499871969223022
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,16384,7168,8,256,2,balanced,0.09884799718856811
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,16384,7168,8,256,2,balanced,0.1930240035057067
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,1,7168,8,256,8,balanced,0.00916000008583065
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,1,7168,8,256,8,balanced,0.01263359934091565
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,2,7168,8,256,8,balanced,0.0183200001716613
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,2,7168,8,256,8,balanced,0.0252671986818313
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,4,7168,8,256,8,balanced,0.0180447995662689
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,4,7168,8,256,8,balanced,0.025046399235725398
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,8,7168,8,256,8,balanced,0.0189824000000953
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,8,7168,8,256,8,balanced,0.0264032006263732
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,16,7168,8,256,8,balanced,0.0188255995512008
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,16,7168,8,256,8,balanced,0.0264544010162353
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,32,7168,8,256,8,balanced,0.0189759999513626
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,32,7168,8,256,8,balanced,0.027632001042366003
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,48,7168,8,256,8,balanced,0.019027131360720345
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,48,7168,8,256,8,balanced,0.0284558002477572
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,64,7168,8,256,8,balanced,0.0190528005361557
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,64,7168,8,256,8,balanced,0.0288863986730575
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,80,7168,8,256,8,balanced,0.019833438546680713
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,80,7168,8,256,8,balanced,0.02907755309444773
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,96,7168,8,256,8,balanced,0.020390400290489098
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,96,7168,8,256,8,balanced,0.0292064011096954
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkOneSided,nvfp4,128,7168,8,256,8,balanced,0.018886399269104
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkOneSided,nvfp4,128,7168,8,256,8,balanced,0.0307007998228073
