framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,8,128,1,16,32767,0.13244897669011896
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,4,128,1,32,32767,0.13244702599265357
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,2,128,1,64,32767,0.13243345780806107
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,1,128,1,128,32767,0.13192533724235767
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,128,128,1,1,65535,0.6053876587838838
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,64,128,1,2,65535,0.6013246016068892
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,16,128,1,8,65535,0.5862942897912228
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,32,128,1,4,65535,0.8897202231667258
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,4,128,1,32,65535,0.5810036514744614
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,8,128,1,16,65535,0.580945448441939
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,2,128,1,64,65535,0.5829566030791311
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,128,128,1,1,65535,0.30811344493519177
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,1,128,1,128,65535,0.5816649812640565
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,64,128,1,2,65535,0.28283150990804035
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,32,128,1,4,65535,0.4072397694443211
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,16,128,1,8,65535,0.25958592963941174
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,8,128,1,16,65535,0.2588509068344579
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,4,128,1,32,65535,0.2589381824840199
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,2,128,1,64,65535,0.2597081155487985
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,1,128,1,128,65535,0.25889162583784625
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,128,128,1,1,131071,1.2002365805886008
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,64,128,1,2,131071,1.2235849553888494
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,32,128,1,4,131071,1.789199482310902
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,16,128,1,8,131071,1.182638572924065
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,8,128,1,16,131071,1.176936756480824
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,4,128,1,32,131071,1.1774661902225378
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,2,128,1,64,131071,1.1791437322443181
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,1,128,1,128,131071,1.1784262223677202
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,128,128,1,1,131071,0.6022962512391985
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,64,128,1,2,131071,0.5546433997876716
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,16,128,1,8,131071,0.5128029332016454
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,32,128,1,4,131071,0.8222021623091265
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,8,128,1,16,131071,0.5129095713297526
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,4,128,1,32,131071,0.5108576687899503
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,128,256,1,1,1,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,64,256,1,2,1,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,32,256,1,4,1,0.012200727607264655
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,2,128,1,64,131071,0.51166447726163
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,16,256,1,8,1,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,8,256,1,16,1,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,1,128,1,128,131071,0.5111040057558002
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,4,256,1,32,1,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,2,256,1,64,1,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,128,256,1,1,1,0.0156625455076044
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,64,256,1,2,1,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,32,256,1,4,1,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,16,256,1,8,1,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,4,256,1,32,1,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,1,256,1,128,1,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,1,256,1,128,1,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,128,256,1,1,3,0.010864484490770255
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,64,256,1,2,3,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,8,256,1,16,1,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,32,256,1,4,3,0.011471515352075745
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,16,256,1,8,3,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,2,256,1,64,1,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,8,256,1,16,3,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,4,256,1,32,3,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,2,256,1,64,3,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,1,256,1,128,3,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,64,256,1,2,3,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,32,256,1,4,3,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,16,256,1,8,3,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,8,256,1,16,3,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,4,256,1,32,3,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,128,256,1,1,3,0.015140848629402364
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,1,256,1,128,3,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,128,256,1,1,7,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,64,256,1,2,7,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,32,256,1,4,7,0.011434667038195056
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,16,256,1,8,7,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,2,256,1,64,3,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,8,256,1,16,7,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,4,256,1,32,7,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,2,256,1,64,7,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,1,256,1,128,7,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,128,256,1,1,7,0.015846787077007856
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,64,256,1,2,7,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,32,256,1,4,7,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,16,256,1,8,7,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,8,256,1,16,7,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,4,256,1,32,7,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,2,256,1,64,7,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,1,256,1,128,7,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,64,256,1,2,15,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,32,256,1,4,15,0.011774060401049528
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,16,256,1,8,15,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,8,256,1,16,15,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,2,256,1,64,15,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,128,256,1,1,15,0.010804363272406838
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,1,256,1,128,15,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,128,256,1,1,15,0.015204848665179599
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,32,256,1,4,15,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,16,256,1,8,15,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,4,256,1,32,15,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,8,256,1,16,15,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,4,256,1,32,15,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,2,256,1,64,15,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,64,256,1,2,15,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,1,256,1,128,15,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,64,256,1,2,31,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,32,256,1,4,31,0.01147345430923229
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,16,256,1,8,31,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,8,256,1,16,31,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,4,256,1,32,31,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,2,256,1,64,31,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,128,256,1,1,31,0.010858666716199927
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,1,256,1,128,31,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,128,256,1,1,31,0.015377454685442365
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,64,256,1,2,31,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,32,256,1,4,31,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,16,256,1,8,31,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,8,256,1,16,31,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,4,256,1,32,31,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,2,256,1,64,31,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,1,256,1,128,31,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,128,256,1,1,63,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,64,256,1,2,63,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,16,256,1,8,63,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,8,256,1,16,63,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,4,256,1,32,63,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,1,256,1,128,63,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,128,256,1,1,63,0.015218424074577528
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,32,256,1,4,63,0.011500606031128836
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,64,256,1,2,63,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,32,256,1,4,63,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,16,256,1,8,63,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,2,256,1,64,63,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,4,256,1,32,63,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,1,256,1,128,63,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,128,256,1,1,127,0.011570423841476435
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,64,256,1,2,127,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,8,256,1,16,63,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,32,256,1,4,127,0.011638302694667455
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,16,256,1,8,127,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,4,256,1,32,127,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,2,256,1,64,127,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,1,256,1,128,127,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,128,256,1,1,127,0.0161202423500292
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,2,256,1,64,63,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,64,256,1,2,127,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,32,256,1,4,127,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,16,256,1,8,127,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,8,256,1,16,127,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,4,256,1,32,127,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,2,256,1,64,127,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,8,256,1,16,127,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,1,256,1,128,127,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,64,256,1,2,255,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,32,256,1,4,255,0.012008727499932946
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,16,256,1,8,255,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,8,256,1,16,255,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,4,256,1,32,255,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,2,256,1,64,255,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,128,256,1,1,255,0.015904970241315416
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,1,256,1,128,255,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,128,256,1,1,255,0.016771878256942256
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,64,256,1,2,255,0.010796605637579237
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,32,256,1,4,255,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,8,256,1,16,255,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,4,256,1,32,255,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,2,256,1,64,255,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,1,256,1,128,255,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,128,256,1,1,511,0.020439272577112363
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,16,256,1,8,255,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,64,256,1,2,511,0.0190332116502704
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,32,256,1,4,511,0.0214981816031716
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,16,256,1,8,511,0.016420848441846436
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,8,256,1,16,511,0.015736242135365782
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,4,256,1,32,511,0.015553938620018219
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,2,256,1,64,511,0.01557139374993062
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,1,256,1,128,511,0.015266909743800293
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,128,256,1,1,511,0.020421817447199963
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,64,256,1,2,511,0.014782060276378255
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,32,256,1,4,511,0.013723151250319017
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,16,256,1,8,511,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,4,256,1,32,511,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,2,256,1,64,511,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,1,256,1,128,511,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,128,256,1,1,1023,0.03085963653795647
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,64,256,1,2,1023,0.028720485441612473
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,8,256,1,16,511,0.0107519999146461
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,16,256,1,8,1023,0.02573963548197891
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,8,256,1,16,1023,0.025423515926707854
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,4,256,1,32,1023,0.02508605971480858
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,2,256,1,64,1023,0.024632242592898257
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,1,256,1,128,1023,0.024890182596264434
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,128,256,1,1,1023,0.025330424308776835
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,64,256,1,2,1023,0.019931152011408944
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,32,256,1,4,1023,0.021143272067561274
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,8,256,1,16,1023,0.013915151357650727
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,4,256,1,32,1023,0.01385115132187349
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,32,256,1,4,1023,0.03499442519563615
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,2,256,1,64,1023,0.013449696880398364
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,1,256,1,128,1023,0.013746424154801783
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,16,256,1,8,1023,0.0148092119982748
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,128,256,1,1,2047,0.04981527183995102
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,64,256,1,2,2047,0.04758497079213458
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,32,256,1,4,2047,0.06254545125094327
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,16,256,1,8,2047,0.04450521324620102
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,8,256,1,16,2047,0.043913696751450036
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,4,256,1,32,2047,0.04320193781997218
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,2,256,1,64,2047,0.04361503051989003
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,1,256,1,128,2047,0.043327999837470765
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,128,256,1,1,2047,0.03554715171004785
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,32,256,1,4,2047,0.03421478921716862
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,16,256,1,8,2047,0.023513212348475605
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,8,256,1,16,2047,0.02266569751681702
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,4,256,1,32,2047,0.022380606694654984
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,2,256,1,64,2047,0.02205672769835498
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,128,256,1,1,4095,0.08742206024401113
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,64,256,1,2,4095,0.08688097289114288
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,32,256,1,4,4095,0.11640048749519116
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,fp8,1,256,1,128,2047,0.022031514933615017
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,16,256,1,8,4095,0.08095030351118607
TRTLLM,1.2.0rc6,NVIDIA VR200,mla_generation,default,bfloat16,bfloat16,8,256,1,16,4095,0.08103175596757368
